int_no,rue_1,rue_2,street_1,street_2,date_,all_pedest,pi,fi,fli,fri,fti,cli,cri,cti,acc,ln_pi,ln_fi,ln_fli,ln_fri,ln_fti,ln_cli,ln_cri,ln_cti,tot_crossw,number_of_,avg_crossw,tot_road_w,median,green_stra,half_phase,any_ped_pr,ped_countd,lt_protect,lt_restric,lt_prot_re,parking,north_veh,north_ped,east_veh,east_ped,south_veh,south_ped,west_veh,west_ped,total_lane,of_exclusi,any_exclus,commercial,curb_exten,all_red_an,new_half_r,distdt,ln_distdt,traffic_10000,ped_100,borough,X,X.1,node_id,geometry
1172,Berri,Legendre,Berri,Legendre,23/10/2003,0,1160.74340820312,28494.55859375,1537.15405273438,2755.93310546875,24201.470703125,470069.0625,762979,15732441,2,7.05681610107422,10.2574682235718,7.33768796920776,7.92151117324829,10.0941686630249,13.0606346130371,13.5449857711792,16.5712356567383,57.4000015258789,4,14.3999996185303,49.7999992370605,0,0,0,0,0,1,1,1,0.5,21002.798828125,316.913482666016,3104.15576171875,240.548797607422,14.9238262176514,397.096435546875,4372.68115234375,206.184677124023,3,0,0,0,0,0,0,7734.68994140625,8.95347023010254,2.84945583343506,11.6074342727661,Ahuntsic-Cartierville,NA,,834,"c(293443.96875, 5045337.5)"
679,Berri,Chabanel,Berri,Chabanel,27/10/2003,0,522.691223144531,22347.630859375,1551.05432128906,414.997802734375,20381.580078125,154686.890625,37736.16015625,5618789,1,6.25899076461792,10.0144758224487,7.34669017791748,6.02827310562134,9.92238712310791,11.9491577148438,10.5383739471436,15.5416269302368,56.7000007629395,4,14.1999998092651,48.5999984741211,0,0,0,0,0,1,1,1,1,20713.578125,203.02880859375,1053.05688476562,133.912612915039,0,73.4359512329102,580.996948242188,112.313812255859,3,0,0,0,0,0,0,7980.7529296875,8.984787940979,2.23476314544678,5.22691202163696,Ahuntsic-Cartierville,NA,,835,"c(293203.46875, 5045436)"
1178,Chabanel,Lajeunesse,Chabanel,Lajeunesse,23/10/2003,0,1512.02099609375,18411.02734375,741.216674804688,1124.26159667969,16545.548828125,302672.96875,452461.40625,8985104,3,7.32120180130005,9.82070541381836,6.60829305648804,7.0248818397522,9.71387195587158,12.6204080581665,13.0224580764771,16.011079788208,55.2999992370605,4,13.8000001907349,47.5,0,0,0,0,0,1,1,1,1,0,313.095245361328,1278.47448730469,477.279357910156,15983.41796875,183.275268554688,1149.13464355469,538.37109375,3,0,0,0,0,0,0,8004.4521484375,8.98775291442871,1.84110271930695,15.1202096939087,Ahuntsic-Cartierville,NA,,843,"c(293234.4375, 5045507.5)"
1177,Chabanel,Christophe-Colomb,Chabanel,Christophe-Colomb,28/10/2003,0,849.96826171875,30454.6953125,696.221008300781,646.490905761719,29111.984375,84157.1640625,199863.734375,20620218,0,6.74519920349121,10.3239946365356,6.54566717147827,6.47155904769897,10.278904914856,11.3404407501221,12.2053909301758,16.8417835235596,63.4000015258789,3,21.1000003814697,56.2999992370605,1,0,0,0,0,1,1,1,1,13720.5263671875,604.932373046875,611.679870605469,141.661376953125,16122.4892578125,103.37451171875,0,0,6,0,0,0,0,0,0,8319.6171875,9.02637195587158,3.0454695224762,8.49968242645264,Ahuntsic-Cartierville,NA,,847,"c(293626.71875, 5046358)"
1292,Christophe-Colomb,Crémazie inter. Nord,Christophe-Colomb,CrÚmazie inter. Nord,20/11/2003,0,757.179504394531,72445.6171875,12508.73828125,8033.54345703125,51903.33203125,2141191.5,1096826.375,20433838,2,6.62960004806519,11.1905908584595,9.43418312072754,8.99138069152832,10.8571376800537,14.5768728256226,13.9079313278198,16.8327026367188,65.5,3,21.7999992370605,85,1,1,0,1,1,1,1,1,0,16389.22265625,257.366424560547,33333.5078125,85.7888107299805,22722.884765625,387.914611816406,0,26.1096363067627,7,2,1,0,1,0,0,7100.7080078125,8.86794948577881,7.24456167221069,7.57179498672485,Ahuntsic-Cartierville,NA,,854,"c(294673.59375, 5045655.5)"
1436,Christophe-Colomb,Jacques-Casault,Christophe-Colomb,Jacques-Casault,06/02/2004,0,225.066589355469,38596.55078125,3316.29711914062,2012.00390625,33268.25,269186.34375,93355.546875,5804512,0,5.41639614105225,10.5609178543091,8.10660362243652,7.60688591003418,10.4123592376709,12.5031585693359,11.4441709518433,15.574146270752,72,4,18,54.7000007629395,1,0,1,1,1,1,0,1,1,15277.1923828125,82.6775207519531,3228.564453125,32.1523704528809,20003.0625,91.8639144897461,87.7327270507812,18.37278175354,4,0,0,0,0,0,1,7234.6640625,8.88663959503174,3.85965514183044,2.25066590309143,Ahuntsic-Cartierville,NA,,855,"c(294616.75, 5045782.5)"
1183,Christophe-Colomb,Étienne-Blanchard,Christophe-Colomb,?tienne-Blanchard,31/10/2003,0,997.736450195312,36112.30859375,612.505554199219,1260.74060058594,34239.0625,104812.1640625,356043.3125,19844686,0,6.90548896789551,10.4943885803223,6.41755819320679,7.13945484161377,10.4411220550537,11.5599250793457,12.782808303833,16.8034477233887,73.1999969482422,4,18.2999992370605,54.9000015258789,0,0,1,1,1,0,0,0,0.5,14159.0869140625,477.178314208984,617.609802246094,212.955612182617,21269.255859375,102.5341796875,66.3547744750977,205.068359375,6,0,0,0,0,0,1,7693.97119140625,8.94819259643555,3.61123085021973,9.9773645401001,Ahuntsic-Cartierville,NA,,856,"c(294269.5, 5046090.5)"
1180,Christophe-Colomb,Émile-Journault,Christophe-Colomb,?mile-Journault,27/10/2003,0,539.97021484375,38957.91796875,3159.1708984375,3869.8544921875,31928.89453125,391187.75,479612.25,8322056,1,6.29151391983032,10.570237159729,8.05806541442871,8.26097202301025,10.3712673187256,12.8769426345825,13.0807332992554,15.934419631958,84.5999984741211,4,21.2000007629395,70.4000015258789,1,1,0,1,1,0,0,0,0,14094.36328125,138.232376098633,3911.35424804688,177.110244750977,16044.8525390625,116.633575439453,4907.34912109375,107.994049072266,6,0,0,0,0,0,0,7885.61279296875,8.9727954864502,3.89579176902771,5.39970207214355,Ahuntsic-Cartierville,NA,,857,"c(294070.125, 5046172)"
1184,Christophe-Colomb,Legendre,Christophe-Colomb,Legendre,05/12/2003,0,728.36669921875,34792.05859375,2076.43530273438,2337.95092773438,30377.671875,332250.46875,422839.5,9149937,3,6.59080505371094,10.4571437835693,7.63840818405151,7.75703001022339,10.3214626312256,12.71364402771,12.9547481536865,16.0292587280273,81.5,4,20.3999996185303,67.5,1,0,0,0,0,0,0,0,1,14895.9384765625,174.997192382812,1569.09460449219,335.805450439453,16726.548828125,122.971008300781,1600.4765625,94.5930786132812,6,0,0,0,0,0,0,8102.60888671875,8.9999418258667,3.4792058467865,7.28366708755493,Ahuntsic-Cartierville,NA,,858,"c(293845.15625, 5046263)"
1303,Crémazie,Saint-Laurent inter. Nord-Est,CrÚmazie,Saint-Laurent inter. Nord-Est,31/05/2004,0,824.957336425781,48096.8984375,10757.54296875,6024.01220703125,31315.34375,2999835.5,1376542.875,13295670,0,6.71533203125,10.7809734344482,9.28336238861084,8.70350933074951,10.3518629074097,14.9140682220459,14.1350860595703,16.4029483795166,37.4000015258789,2,18.7000007629395,36.0999984741211,1,1,0,1,0,0,1,1,0,0,228.509307861328,26338.525390625,174.286758422852,21758.373046875,143.302444458008,0,278.858795166016,4,0,0,0,0,0,0,7105.42822265625,8.86861419677734,4.80968999862671,8.24957370758057,Ahuntsic-Cartierville,NA,,861,"c(293761.625, 5044740)"
1188,Émile-Journault,Lajeunesse,?mile-Journault,Lajeunesse,23/10/2003,0,2126.7568359375,25713.751953125,1372.99194335938,2701.21264648438,21639.548828125,752912.0625,1447170,23664524,1,7.66235303878784,10.1547813415527,7.22474813461304,7.90145587921143,9.98227787017822,13.5317039489746,14.1851196289062,16.9794883728027,54.7999992370605,4,13.6999998092651,45.0999984741211,0,0,0,0,0,1,1,1,0.5,0,603.281127929688,3979.68701171875,496.370544433594,18147.373046875,526.916381835938,3586.69287109375,500.188781738281,3,0,0,0,0,0,0,7514.89990234375,8.92464256286621,2.57137513160706,21.2675685882568,Ahuntsic-Cartierville,NA,,874,"c(293713.96875, 5045309)"
1189,Émile-Journault,Saint-Hubert,Emile-Journault,Saint-Hubert,24/10/2003,0,5461.9169921875,33692.91015625,3404.51025390625,3578.05346679688,26710.34765625,5209629.5,5405183.5,59658492,2,8.60555458068848,10.4250431060791,8.13285636901855,8.18257427215576,10.1928062438965,15.4660186767578,15.5028686523438,17.904146194458,73.6999969482422,4,18.3999996185303,60.5,0,1,0,1,1,0,0,0,0,15164.6171875,638.866821289062,4854.10693359375,2480.53833007812,9769.4638671875,1273.7900390625,3904.72314453125,1068.7216796875,3,1,1,0,0,0,0,7643.72021484375,8.94163990020752,3.36929106712341,54.6191711425781,Ahuntsic-Cartierville,NA,,877,"c(293852.8125, 5045639.5)"
1194,Lajeunesse,Legendre,Lajeunesse,Legendre,22/10/2003,0,1752.38928222656,25992.44921875,2218.99072265625,1230.53112792969,22542.927734375,1082207.125,492042.4375,19306768,4,7.4687352180481,10.1655607223511,7.70480823516846,7.11520099639893,10.0231771469116,13.894513130188,13.1063203811646,16.7759666442871,55.5,4,13.8999996185303,46.4000015258789,0,1,0,1,1,0,1,1,1,0,448.642333984375,2642.6162109375,368.116790771484,17898.177734375,383.454986572266,5451.65673828125,552.175170898438,3,0,0,1,0,0,0,7759.27099609375,8.95664405822754,2.59924483299255,17.5238933563232,Ahuntsic-Cartierville,NA,,910,"c(293473.875, 5045408)"
1195,Lajeunesse,Louvain,Lajeunesse,Louvain,24/10/2003,0,2101.95068359375,22050.201171875,1270.94909667969,2557.21069335938,18222.041015625,457775.75,1326607.625,17896028,2,7.65062093734741,10.0010766983032,7.1475191116333,7.84667205810547,9.81038665771484,13.0341348648071,14.0981359481812,16.7000885009766,55.5,4,13.8999996185303,46.7999992370605,0,1,0,1,1,1,1,1,1,0,339.151519775391,3302.42602539062,776.893615722656,15741.3935546875,591.543334960938,3006.38159179688,394.362243652344,2,0,0,1,0,0,0,8252.9833984375,9.01832962036133,2.20502018928528,21.0195064544678,Ahuntsic-Cartierville,NA,,911,"c(292992.4375, 5045608)"
1469,Henri-Julien,Legendre,Henri-Julien,Legendre,22/10/2003,0,552.175170898438,11442.931640625,1855.88305664062,1628.94091796875,7958.107421875,226876.359375,311229.8125,1525788,2,6.31386518478394,9.34512710571289,7.52611589431763,7.39568519592285,8.98194599151611,12.3321599960327,12.648286819458,14.2380218505859,42.5,3,14.1999998092651,36.5999984741211,0,0,0,0,0,1,1,1,1,0,138.043792724609,4337.1181640625,107.367393493652,1790.32202148438,222.403900146484,5315.4912109375,84.3600997924805,2,0,0,0,0,0,0,7673.27490234375,8.9454984664917,1.14429318904877,5.52175188064575,Ahuntsic-Cartierville,NA,,913,"c(293371.53125, 5045159)"
1173,Berri,Louvain,Berri,Louvain,23/10/2003,0,1202.74401855469,24549.693359375,4084.15380859375,437.765563964844,20027.775390625,1185809.375,126767.453125,11806411,2,7.09236097335815,10.1084547042847,8.31486988067627,6.08168411254883,9.90487480163574,13.985936164856,11.7501096725464,16.2841529846191,57.7000007629395,4,14.3999996185303,49.7999992370605,0,1,0,1,1,0,1,1,1,21082.392578125,305.458801269531,2198.77709960938,297.822326660156,0,282.549377441406,1268.52526855469,316.913482666016,3,0,0,0,0,0,0,8226.640625,9.01513290405273,2.45496940612793,12.027440071106,Ahuntsic-Cartierville,NA,,921,"c(292963.84375, 5045534)"
1199,Louvain,Saint-Hubert,Louvain,Saint-Hubert,20/10/2003,0,1460.07958984375,34486.31640625,4201.8525390625,4248.5400390625,26035.923828125,1558633.375,1886584,17978704,0,7.28624582290649,10.448317527771,8.34328079223633,8.35433101654053,10.1672334671021,14.2593202590942,14.4502782821655,16.7046985626221,89.8000030517578,4,22.5,73.3000030517578,1,0,0,0,0,0,0,0,0,11485.064453125,285.104278564453,7718.958984375,544.289978027344,11417.626953125,358.540252685547,3864.6669921875,272.144989013672,6,3,1,0,0,0,0,8371.0068359375,9.03252983093262,3.44863152503967,14.6007957458496,Ahuntsic-Cartierville,NA,,923,"c(293126.125, 5045934)"
1198,Legendre,Saint-Hubert,Legendre,Saint-Hubert,24/10/2003,0,7950.3427734375,34688.234375,3766.90942382812,3858.78515625,27062.5390625,6247827.5,9369970,180217264,2,8.98097038269043,10.454155921936,8.23400974273682,8.25810813903809,10.2059059143066,15.647744178772,16.0530204772949,19.0096740722656,63.7000007629395,4,15.8999996185303,55.5,0,0,1,1,1,0,0,0,0.5,14225.4423828125,2665.888671875,321.5654296875,575.768859863281,16210.9814453125,4061.93090820312,3930.244140625,646.754089355469,6,2,1,2,0,0,1,7888.298828125,8.97313594818115,3.46882343292236,79.5034255981445,Ahuntsic-Cartierville,NA,,945,"c(293607.34375, 5045739)"
1179,Chabanel,Saint-Hubert,Chabanel,Saint-Hubert,20/10/2003,0,1179.29504394531,25662.427734375,1436.92993164062,1260.55578613281,22964.94140625,484497.34375,427041.5625,12303423,2,7.07267189025879,10.1527833938599,7.27026414871216,7.13930797576904,10.0417242050171,13.0908670425415,12.9646368026733,16.3253879547119,64,4,16,58.2999992370605,1,0,0,0,0,0,0,0,0,13222.8671875,285.104278564453,238.623733520508,107.994049072266,10893.6923828125,250.546188354492,1307.24304199219,535.650451660156,6,2,1,0,0,0,0,8127.18310546875,9.00296974182129,2.56624269485474,11.792950630188,Ahuntsic-Cartierville,NA,,946,"c(293367.5625, 5045834.5)"
1176,Berri,Sauvé,Berri,SauvÚ,25/02/2009,0,6952.9306640625,36980.40234375,1659.14697265625,4789.5732421875,30531.681640625,1464084.125,9214433,105763488,8,8.84691905975342,10.5181427001953,7.41405916213989,8.47419738769531,10.3265199661255,14.1967401504517,16.0362815856934,18.4767150878906,100.300003051758,4,25.1000003814697,72.5,1,1,0,1,1,0,1,1,0,18506.033203125,2643.45922851562,8665.1376953125,500.595184326172,0,1507.72143554688,9809.2314453125,2301.15502929688,5,0,0,0,0,0,0,8574.6611328125,9.05656719207764,3.6980402469635,69.5293045043945,Ahuntsic-Cartierville,NA,,986,"c(292623.40625, 5045669)"
1175,Berri,Sauriol,Berri,Sauriol,21/10/2003,0,1305.58178710938,22602.318359375,3754.62036132812,581.841857910156,18265.85546875,1041568.625,181280.609375,10242669,2,7.17440414428711,10.0258083343506,8.23074245452881,6.36619901657104,9.81278896331787,13.8562383651733,12.1078014373779,16.1420726776123,61.5999984741211,4,15.3999996185303,50.5999984741211,0,0,0,0,0,0,1,1,1,17858.068359375,283.32275390625,3252.3466796875,325.438293457031,19.8920288085938,256.521942138672,1472.01013183594,440.298858642578,2,0,0,0,0,0,0,8843.3701171875,9.08742332458496,2.26023173332214,13.0558176040649,Ahuntsic-Cartierville,NA,,987,"c(292363.25, 5045775)"
1171,Berri,Fleury,Berri,Fleury,20/10/2003,0,1105.85900878906,33386.57421875,3003.54663085938,2028.3017578125,28354.724609375,845657.5,471993.3125,15983370,2,7.00837802886963,10.4159088134766,8.00754928588867,7.61495399475098,10.2525491714478,13.6478700637817,13.0647201538086,16.5870590209961,64.1999969482422,4,16.1000003814697,54,0,0,0,0,0,0,1,1,0.5,20127.392578125,345.580963134766,6935.65087890625,306.703094482422,5.18747282028198,250.546188354492,6318.341796875,203.02880859375,3,0,0,2,0,0,0,9093.2275390625,9.11528491973877,3.33865737915039,11.0585899353027,Ahuntsic-Cartierville,NA,,988,"c(292123.03125, 5045875)"
1174,Berri,Prieur,Berri,Prieur,21/10/2003,0,624.075744628906,24352.81640625,1327.79296875,3804.3505859375,19220.671875,211116.421875,481714.0625,7773475,0,6.43627214431763,10.1004028320312,7.19127321243286,8.24390125274658,9.86374187469482,12.2601652145386,13.0851058959961,15.8662281036377,63.2999992370605,4,15.8000001907349,49.2999992370605,0,0,0,0,0,0,1,1,1,19578.728515625,241.20719909668,1685.84936523438,141.661376953125,0,191.434280395508,3088.23754882812,49.7729148864746,3,0,0,1,0,0,0,9342.3583984375,9.14231395721436,2.43528175354004,6.24075746536255,Ahuntsic-Cartierville,NA,,989,"c(291883.40625, 5045973)"
1266,Berri,Henri-Bourassa,Berri,Henri-Bourassa,20/01/2004,0,5721.35888671875,67600.21875,4028.81005859375,7093.46044921875,56477.9453125,6494986,9882669,166203664,8,8.65196228027344,11.1213655471802,8.30122566223145,8.86692905426025,10.9416055679321,15.6865406036377,16.1062927246094,18.9287242889404,74.0999984741211,4,18.5,86.1999969482422,1,1,0,1,1,1,1,1,0,26106.91796875,1356.96166992188,21435.3359375,1616.443359375,0,1280.39331054688,20057.96484375,1467.56042480469,8,0,0,2,1,0,0,9604.3251953125,9.1699686050415,6.76002168655396,57.2135887145996,Ahuntsic-Cartierville,NA,,990,"c(291632.375, 5046077)"
1265,Berri,Gouin,Berri,Gouin,,0,417.326751708984,33274.390625,880.222290039062,1646.06530761719,30748.103515625,160165.171875,316141.5,7715155.5,1,6.03386878967285,10.412543296814,6.78017377853394,7.40614318847656,10.3335838317871,11.9839611053467,12.6639451980591,15.858696937561,62.4000015258789,4,15.6000003814697,47.2000007629395,0,0,0,0,0,0,1,1,0,22487.9375,103.37451171875,2566.07177734375,61.2589721679688,0,199.091659545898,8220.380859375,53.6016006469727,4,0,0,0,0,0,0,9847.041015625,9.19492626190186,3.32743906974792,4.17326736450195,Ahuntsic-Cartierville,NA,,991,"c(291400.03125, 5046172.5)"
1192,Fleury,Lajeunesse,Fleury,Lajeunesse,03/11/2003,0,1472.73767089844,30119.001953125,2444.45556640625,2671.84692382812,25002.69921875,1117542.375,916208.5625,18405560,2,7.29487800598145,10.3129119873047,7.80157804489136,7.89052486419678,10.1267385482788,13.926643371582,13.7279987335205,16.7281627655029,47.7000007629395,3,15.8999996185303,51.5,0,0,0,0,0,0,1,1,0.5,0,371.349334716797,7354.0390625,316.490905761719,15586.634765625,286.951751708984,7178.32763671875,497.945678710938,4,0,0,4,1,0,0,9116.96484375,9.11789226531982,3.0119001865387,14.7273769378662,Ahuntsic-Cartierville,NA,,1017,"c(292158.09375, 5045956.5)"
1193,Fleury,Saint-Hubert,Fleury,Saint-Hubert,20/10/2003,0,1956.85217285156,29978.404296875,2427.73706054688,3537.85620117188,24012.810546875,1050472.5,1550633.5,23519532,0,7.57909202575684,10.3082332611084,7.79471492767334,8.1712760925293,10.0863428115845,13.8647508621216,14.2541742324829,16.9733428955078,60.9000015258789,4,15.1999998092651,52.9000015258789,0,1,0,1,1,0,0,0,0.5,8071.70751953125,751.638549804688,6588.09033203125,466.534301757812,7454.39794921875,298.063568115234,7864.20849609375,440.61572265625,4,0,0,0,0,0,0,9223.0751953125,9.1294641494751,2.9978404045105,19.5685214996338,Ahuntsic-Cartierville,NA,,1018,"c(292291.5, 5046280.5)"
1182,Christophe-Colomb,Fleury,Christophe-Colomb,Fleury,31/10/2003,0,3257.43212890625,36280.74609375,2802.21313476562,3629.09545898438,29849.439453125,2252908,2672015.75,48238072,0,8.08869361877441,10.499041557312,7.93816518783569,8.19673919677734,10.3039207458496,14.6277322769165,14.7983436584473,17.6916599273682,76.6999969482422,4,19.2000007629395,67.5,0,1,0,1,1,0,0,0,0.5,8789.455078125,1025.341796875,7237.7744140625,701.964782714844,13046.369140625,548.163513183594,7207.14892578125,981.961975097656,4,0,0,0,0,0,0,9421.7900390625,9.15078067779541,3.62807464599609,32.5743217468262,Ahuntsic-Cartierville,NA,,1024,"c(292512.9375, 5046813)"
1272,Gouin,Lajeunesse,Gouin,Lajeunesse,31/10/2003,0,1175.19946289062,33116.13671875,4690.77197265625,7094.8564453125,21330.505859375,1094881.5,1629329,12104467,1,7.06919288635254,10.4077758789062,8.4533519744873,8.86712455749512,9.96789360046387,13.906156539917,14.3036794662476,16.3090858459473,88.0999984741211,4,22,72.5,1,1,0,1,1,1,1,1,0,770.736206054688,193.237487792969,7972.78076171875,437.742065429688,17573.806640625,350.982391357422,6798.81201171875,193.237487792969,4,1,1,0,0,0,0,9857.0283203125,9.1959400177002,3.3116135597229,11.7519950866699,Ahuntsic-Cartierville,NA,,1055,"c(291443.9375, 5046246.5)"
1274,Gouin,Saint-Hubert,Gouin,Saint-Hubert,30/10/2003,0,1573.11279296875,10038.7607421875,3273.29248046875,1358.06811523438,5407.39990234375,895178.8125,486442.09375,2185228.5,1,7.36081218719482,9.21420860290527,8.09355163574219,7.21381902694702,8.59552383422852,13.7047786712646,13.0948734283447,14.5972309112549,58.7999992370605,4,14.6999998092651,44.7999992370605,0,0,0,0,0,0,0,0,1,228.832000732422,675.827575683594,2203.75170898438,57.2735214233398,3984.66162109375,588.008178710938,3621.51513671875,252.003494262695,2,0,0,0,0,0,0,9864.79296875,9.19672775268555,1.00387609004974,15.7311277389526,Ahuntsic-Cartierville,NA,,1058,"c(291670.09375, 5046540.5)"
1283,Henri-Bourassa,Saint-Hubert,Henri-Bourassa,Saint-Hubert,13/01/2004,0,6538.08837890625,48368.67578125,5423.39794921875,5630.00390625,37315.2734375,5880004.5,10890281,152447136,3,8.785400390625,10.7866077423096,8.59847831726074,8.63586521148682,10.5271577835083,15.5870676040649,16.2033805847168,18.8423271179199,101.199996948242,4,25.2999992370605,89.1999969482422,1,1,1,1,1,0,1,1,0,969.898681640625,718.891967773438,19065.109375,3462.59204101562,7191.02392578125,1565.39782714844,21142.64453125,791.20654296875,8,0,0,0,0,0,1,9780.9853515625,9.18819522857666,4.83686780929565,65.3808822631836,Ahuntsic-Cartierville,NA,,1084,"c(291750.84375, 5046506.5)"
1196,Lajeunesse,Sauriol,Lajeunesse,Sauriol,22/10/2003,0,1614.34545898438,22109.216796875,877.509948730469,2471.14868164062,18760.556640625,352362.25,1093307.375,15552363,2,7.38668489456177,10.0037498474121,6.7770881652832,7.81243801116943,9.83951187133789,12.7724151611328,13.9047183990479,16.5597229003906,56.0999984741211,4,14,46,0,0,0,0,0,0,1,1,1,0,475.484191894531,3515.0830078125,414.131378173828,16319.66796875,371.951324462891,2274.46533203125,352.778594970703,2,0,0,1,0,0,0,8867.958984375,9.09019947052002,2.21092176437378,16.1434555053711,Ahuntsic-Cartierville,NA,,1095,"c(292397.5625, 5045856)"
1397,Lajeunesse,Prieur,Lajeunesse,Prieur,21/10/2003,0,746.593688964844,15789.2978515625,2884.34423828125,34.8110504150391,12870.142578125,722304.5625,5731.064453125,2710165.25,0,6.61552095413208,9.66708755493164,7.96705293655396,3.54993510246277,9.46266460418701,13.4902019500732,8.65365695953369,14.8125200271606,41,3,13.6999998092651,36.0999984741211,0,0,1,1,1,0,0,0,0,0,45.9442291259766,0,0,14073.6103515625,164.633483886719,1715.6875,536.015991210938,2,0,0,3,0,0,1,9367.1396484375,9.14496326446533,1.57892978191376,7.4659366607666,Ahuntsic-Cartierville,NA,,1096,"c(291917.1875, 5046056)"
1200,Prieur,Saint-Hubert,Prieur,Saint-Hubert,23/10/2003,0,1256.19921875,14988.49609375,2198.77709960938,1024.76940917969,11764.94921875,1343271.5,435252.65625,12157500,0,7.13584613800049,9.61503791809082,7.69565677642822,6.93222284317017,9.37287998199463,14.1106185913086,12.983681678772,16.3134574890137,39.4000015258789,3,13.1000003814697,36,0,0,0,0,0,0,1,1,1,5486.9931640625,423.824066162109,3238.47021484375,221.457626342773,6258.0576171875,610.917602539062,4.97460889816284,0,2,0,0,0,0,0,0,9468.6748046875,9.1557445526123,1.49884963035583,12.5619926452637,Ahuntsic-Cartierville,NA,,1128,"c(292052.96875, 5046380)"
1185,Christophe-Colomb,Prieur,Christophe-Colomb,Prieur,27/10/2003,0,695.481689453125,21922.259765625,2557.42407226562,2282.48803710938,17082.34765625,406223.9375,324992.59375,6844923,0,6.54460477828979,9.99525833129883,7.84675598144531,7.7330207824707,9.74580097198486,12.9146604537964,12.6915578842163,15.7390184402466,75.1999969482422,4,18.7999992370605,62.2000007629395,0,0,0,0,0,0,0,0,1,6821.5263671875,263.505493164062,4948.8486328125,107.994049072266,10151.8837890625,159.831192016602,0,164.150955200195,4,0,0,0,0,0,0,9663.1513671875,9.17607498168945,2.19222593307495,6.9548168182373,Ahuntsic-Cartierville,NA,,1132,"c(292274.125, 5046913.5)"
1201,Saint-Hubert,Sauriol,Saint-Hubert,Sauriol,24/10/2003,0,970.131103515625,31120.38671875,1587.41027832031,2215.228515625,27317.748046875,412102.84375,551496.75,13356093,1,6.87743091583252,10.3456182479858,7.36985921859741,7.70311117172241,10.2152919769287,12.929027557373,13.2203912734985,16.4074821472168,54.0999984741211,4,13.5,49.2000007629395,0,0,0,0,0,0,0,0,1,10279.8857421875,216.899230957031,6176.09814453125,232.673721313477,9320.29296875,279.997192382812,5344.111328125,240.560958862305,3,0,0,0,0,0,0,8975.57421875,9.10226249694824,3.11203861236572,9.7013111114502,Ahuntsic-Cartierville,NA,,1141,"c(292530.90625, 5046178)"
1186,Christophe-Colomb,Sauriol,Christophe-Colomb,Sauriol,05/12/2003,0,1295.92517089844,33970.8984375,2275.18725585938,2798.21875,28897.4921875,626281.375,1312106.125,17732270,1,7.16697978973389,10.4332599639893,7.72981786727905,7.93673801422119,10.2715101242065,13.3475551605225,14.0871438980103,16.690896987915,78,4,19.5,61.7000007629395,0,1,0,1,1,0,0,0,0,10811.0625,250.671661376953,4586.98681640625,652.692260742188,13792.341796875,331.075775146484,4780.50830078125,61.4855041503906,4,0,0,0,0,0,0,9179.96484375,9.12477874755859,3.39708995819092,12.9592514038086,Ahuntsic-Cartierville,NA,,1143,"c(292753.84375, 5046713)"
1202,Saint-Hubert,Sauvé,Saint-Hubert,SauvÚ,24/10/2003,0,1963.92395019531,37847.7421875,2649.08666992188,4216.080078125,30982.57421875,1200337.875,2080542.625,30391824,4,7.5826997756958,10.5413274765015,7.88196992874146,8.34666061401367,10.3411798477173,13.9981136322021,14.5481386184692,17.2296848297119,59.7000007629395,4,14.8999996185303,51.9000015258789,0,0,0,0,0,0,0,0,0,9182.4794921875,552.107116699219,8779.2470703125,508.727294921875,9407.064453125,516.614501953125,10478.94921875,386.474975585938,4,0,0,2,0,0,0,8729.392578125,9.0744514465332,3.78477430343628,19.6392402648926,Ahuntsic-Cartierville,NA,,1146,"c(292772.21875, 5046078.5)"
1187,Christophe-Colomb,Sauvé,Christophe-Colomb,Sauve,29/10/2003,0,1307.58154296875,46518.11328125,3202.40698242188,4614.49169921875,38701.21484375,1038928.1875,1799791.625,21935610,4,7.17593479156494,10.7475967407227,8.07165813446045,8.43695735931396,10.5636262893677,13.8536996841431,14.4031810760498,16.903621673584,76.3000030517578,4,19.1000003814697,65,0,1,0,1,1,0,0,0,0,12678.505859375,203.231140136719,7473.9638671875,486.987823486328,17151.7890625,145.712890625,9213.8544921875,471.649627685547,4,0,0,0,0,0,0,8938.9384765625,9.09817218780518,4.65181112289429,13.0758152008057,Ahuntsic-Cartierville,NA,,1148,"c(292994.40625, 5046612)"
1269,Christophe-Colomb,Henri-Bourassa,Christophe-Colomb,Henri-Bourassa,03/04/2008,0,1528.70520019531,42881.22265625,7383.97021484375,5514.267578125,29982.984375,2867196.75,1995990.25,16056727,8,7.33217620849609,10.6661891937256,8.90706729888916,8.61509418487549,10.3083848953247,14.8688449859619,14.5066509246826,16.5916385650635,127.300003051758,4,31.7999992370605,100.5,1,1,1,1,1,1,1,1,0.5,921.302734375,486.882110595703,19049.2890625,282.705749511719,7295.90478515625,523.529174804688,15614.7265625,235.588119506836,8,0,0,0,0,0,1,9823.978515625,9.19258117675781,4.28812217712402,15.287052154541,Ahuntsic-Cartierville,NA,,1159,"c(292116.28125, 5046981)"
